Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,118,118,0,122,117.0,0.0,
Existants,J2,18,18,0,100,17.0,0.0,
Existants,J3,132,132,0,147,131.0,0.0,
Existants,J4,0,0,0,183,-1.0,,
Nouveaux acceptés,J5,,242,,287,0.84,,
Nouveaux acceptés,J6,,148,,226,0.65,,
Nouveaux acceptés,J7,,220,,253,0.87,,
Nouveaux acceptés,J8,,104,,307,0.34,,
