Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,26,0,-26,118,-1.0,-1.0,
Existants,J2,8,11,3,130,10.0,0.38,
Nouveaux acceptés,J3,,0,,240,0.0,,
Nouveaux acceptés,J4,,65,,275,0.24,,
Nouveaux acceptés,J5,,82,,252,0.33,,
