Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,162,-1.0,,
Existants,J2,167,103,-64,105,102.0,-0.38,
Existants,J3,175,207,32,129,206.0,0.18,
Existants,J4,0,0,0,194,-1.0,,
Existants,J5,156,217,61,79,216.0,0.39,
Nouveaux acceptés,J6,,198,,211,0.94,,
Nouveaux acceptés,J7,,131,,250,0.52,,
Nouveaux acceptés,J8,,112,,275,0.41,,
Nouveaux acceptés,J9,,32,,247,0.13,,
