scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
same_costs,inst2,middle_cmax_over_3_to_cmax_over_2,0.5,2,20,15,5,5/15,0.33,644,1950,97500,98144,377.3483112909598
