Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.81,119,75,-44,23,0,0.0,-23,250,96
Existants,J2,0.99,88,117,29,0,0,0.0,0,250,124
Nouveaux acceptés,J3,0.06,,250,,,83,4.66,,250,167
Nouveaux acceptés,J4,0.27,,201,,,76,20.77,,250,125
Nouveaux acceptés,J5,0.25,,153,,,53,13.2,,250,100
