Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,44,0,-44,77,-1.0,-1.0,
Existants,J2,4,33,29,80,32.0,7.25,
Nouveaux acceptés,J3,,8,,95,0.08,,
Nouveaux acceptés,J4,,35,,135,0.26,,
