scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
same_costs_2,inst1,early_1_to_cmax_over_3,0.5,2,10,7,2,2/7,0.29,392,203,406,798,15.241286500007845
