Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,98,98,0,75,97.0,0.0,
Existants,J2,0,0,0,83,-1.0,,
Existants,J3,8,8,0,106,7.0,0.0,
Existants,J4,17,17,0,71,16.0,0.0,
Nouveaux acceptés,J5,,58,,237,0.24,,
Nouveaux acceptés,J6,,192,,304,0.63,,
Nouveaux acceptés,J7,,0,,208,0.0,,
Nouveaux acceptés,J8,,114,,273,0.42,,
