Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,87,-72,105,86.0,-0.45,
Existants,J3,167,312,145,129,311.0,0.87,
Existants,J4,27,0,-27,194,-1.0,-1.0,
Existants,J5,148,189,41,79,188.0,0.28,
Nouveaux acceptés,J6,,188,,219,0.86,,
Nouveaux acceptés,J7,,164,,167,0.98,,
Nouveaux acceptés,J8,,172,,165,1.04,,
Nouveaux acceptés,J9,,66,,196,0.34,,
Nouveaux acceptés,J10,,256,,157,1.63,,
