Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.97,104,103,-1,10,9,8.75,-1,363,94
Existants,J2,0.82,110,127,17,0,0,0.0,0,363,129
Nouveaux acceptés,J3,0.06,,316,,,105,6.15,,363,211
Nouveaux acceptés,J4,0.24,,363,,,219,52.69,,363,144
Nouveaux acceptés,J5,0.13,,211,,,44,5.74,,363,167
