Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,126,-1.0,,
Existants,J2,83,83,0,51,82.0,0.0,
Existants,J3,0,0,0,98,-1.0,,
Existants,J4,84,111,27,93,110.0,0.32,
Nouveaux acceptés,J5,,0,,201,0.0,,
