Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.85,180,180,0,57,57,48.22,0,180,123
Existants,J2,0.88,119,119,0,33,33,28.91,0,180,86
Existants,J3,0.83,82,82,0,0,0,0.0,0,180,121
