Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,139,-1.0,,
Existants,J2,0,0,0,111,-1.0,,
Nouveaux acceptés,J3,,0,,221,0.0,,
Nouveaux acceptés,J4,,29,,236,0.12,,
Nouveaux acceptés,J5,,46,,294,0.16,,
