Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,83,83,0,162,82.0,0.0,
Existants,J2,0,0,0,193,-1.0,,
Nouveaux acceptés,J3,,63,,268,0.24,,
