Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,155,234,79,73,233.0,0.51,
Existants,J2,0,0,0,146,-1.0,,
Existants,J3,86,86,0,119,85.0,0.0,
Nouveaux acceptés,J4,,4,,249,0.02,,
Nouveaux acceptés,J5,,262,,298,0.88,,
Nouveaux acceptés,J6,,162,,234,0.69,,
Nouveaux acceptés,J7,,488,,248,1.97,,
Nouveaux acceptés,J8,,393,,296,1.33,,
Nouveaux acceptés,J9,,350,,274,1.28,,
