Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.99,38,38,0,0,0,0.0,0,281,76
Existants,J2,0.87,205,205,0,49,49,42.64,0,281,156
Existants,J3,0.92,96,96,0,24,24,22.07,0,281,72
Existants,J4,0.92,90,90,0,10,10,9.18,0,281,80
Nouveaux acceptés,J5,0.37,,281,,,0,0.0,,281,303
