Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,65,17,-48,81,16.0,-0.74,
Existants,J2,0,4,4,112,3.0,,
Nouveaux acceptés,J3,,62,,156,0.4,,
Nouveaux acceptés,J4,,156,,132,1.18,,
Nouveaux acceptés,J5,,49,,98,0.5,,
