Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,308,302,-6,201,301.0,-0.02,
Existants,J2,73,73,0,181,72.0,0.0,
Existants,J3,0,0,0,162,-1.0,,
Existants,J4,146,146,0,196,145.0,0.0,
Existants,J5,268,219,-49,199,218.0,-0.18,
Existants,J6,103,103,0,192,102.0,0.0,
Existants,J7,73,73,0,145,72.0,0.0,
Nouveaux acceptés,J8,,13,,570,0.02,,
Nouveaux acceptés,J9,,0,,602,0.0,,
Nouveaux acceptés,J10,,0,,504,0.0,,
