Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,157,5,-152,160,4.0,-0.97,
Existants,J2,0,0,0,134,-1.0,,
Existants,J3,110,110,0,132,109.0,0.0,
Existants,J4,221,299,78,136,298.0,0.35,
Nouveaux acceptés,J5,,0,,314,0.0,,
Nouveaux acceptés,J6,,82,,313,0.26,,
Nouveaux acceptés,J7,,232,,292,0.79,,
Nouveaux acceptés,J8,,248,,312,0.79,,
