Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.84,167,167,0,0,0,0.0,0,167,181
Existants,J2,0.98,161,161,0,53,53,52.17,0,167,108
