Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,41,41,0,88,40.0,0.0,
Existants,J2,0,0,0,112,-1.0,,
Existants,J3,97,44,-53,150,43.0,-0.55,
Existants,J4,135,163,28,166,162.0,0.21,
Nouveaux acceptés,J5,,0,,244,0.0,,
Nouveaux acceptés,J6,,101,,308,0.33,,
