Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,282,123,105,281.0,0.77,
Existants,J3,167,290,123,129,289.0,0.74,
Existants,J4,27,0,-27,194,-1.0,-1.0,
Existants,J5,148,195,47,79,194.0,0.32,
Nouveaux acceptés,J6,,87,,257,0.34,,
Nouveaux acceptés,J7,,0,,203,0.0,,
Nouveaux acceptés,J8,,34,,234,0.15,,
Nouveaux acceptés,J9,,155,,195,0.79,,
