scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
E_90_100_N_40_50_dd_serre_N,inst2,early_1_to_cmax_over_3,0.2,2,20,15,7,7/15,0.47,546,2649,144577,145123,145.7468378749909
