Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,76,-1.0,,
Existants,J2,49,49,0,156,48.0,0.0,
Existants,J3,24,24,0,72,23.0,0.0,
Existants,J4,10,10,0,80,9.0,0.0,
Nouveaux acceptés,J5,,14,,241,0.06,,
