Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.9,92,92,0,23,23,20.64,0,297,69
Existants,J2,0.92,67,67,0,0,0,0.0,0,297,116
Existants,J3,0.85,233,233,0,61,61,51.56,0,297,172
Existants,J4,0.94,203,203,0,79,79,73.96,0,297,124
Nouveaux acceptés,J5,0.2,,297,,,0,0.0,,297,345
