Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,15,7,-8,130,6.0,-0.53,
Existants,J2,0,0,0,116,-1.0,,
Existants,J3,0,10,10,180,9.0,,
Nouveaux acceptés,J4,,6,,229,0.03,,
Nouveaux acceptés,J5,,163,,230,0.71,,
Nouveaux acceptés,J6,,93,,249,0.37,,
