Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.94,78,78,0,0,0,0.0,0,290,99
Nouveaux acceptés,J2,0.21,,129,,,0,0.0,,290,142
Nouveaux acceptés,J3,0.05,,290,,,84,4.45,,290,206
Nouveaux acceptés,J4,0.38,,228,,,25,9.59,,290,203
