Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,95,100,5,188,99.0,0.05,
Existants,J2,0,0,0,84,-1.0,,
Existants,J3,21,21,0,114,20.0,0.0,
Existants,J4,73,73,0,91,72.0,0.0,
Nouveaux acceptés,J5,,93,,346,0.27,,
Nouveaux acceptés,J6,,144,,380,0.38,,
Nouveaux acceptés,J7,,0,,313,0.0,,
Nouveaux acceptés,J8,,91,,317,0.29,,
