Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,36,0,-36,67,-1.0,-1.0,
Existants,J2,68,48,-20,116,47.0,-0.29,
Existants,J3,121,126,5,113,125.0,0.04,
Existants,J4,176,189,13,145,188.0,0.07,
Existants,J5,83,172,89,130,171.0,1.07,
Nouveaux acceptés,J6,,351,,145,2.42,,
Nouveaux acceptés,J7,,273,,186,1.47,,
Nouveaux acceptés,J8,,222,,176,1.26,,
Nouveaux acceptés,J9,,208,,167,1.25,,
