Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,18,18,0,128,17.0,0.0,
Existants,J2,98,98,0,136,97.0,0.0,
Existants,J3,75,75,0,99,74.0,0.0,
