Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,27,27,0,100,26.0,0.0,
Existants,J2,0,0,0,128,-1.0,,
Existants,J3,152,249,97,127,248.0,0.64,
Existants,J4,101,123,22,131,122.0,0.22,
Nouveaux acceptés,J5,,84,,330,0.25,,
Nouveaux acceptés,J6,,258,,251,1.03,,
Nouveaux acceptés,J7,,167,,320,0.52,,
Nouveaux acceptés,J8,,0,,237,0.0,,
