Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,134,213,79,134,212.0,0.59,
Existants,J2,0,0,0,158,-1.0,,
Existants,J3,191,358,167,153,357.0,0.87,
Existants,J4,161,104,-57,83,103.0,-0.35,
Nouveaux acceptés,J5,,371,,235,1.58,,
Nouveaux acceptés,J6,,357,,275,1.3,,
Nouveaux acceptés,J7,,157,,233,0.67,,
Nouveaux acceptés,J8,,108,,233,0.46,,
Nouveaux acceptés,J9,,0,,242,0.0,,
