Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,150,-1.0,,
Existants,J2,23,23,0,129,22.0,0.0,
Existants,J3,103,103,0,94,102.0,0.0,
Existants,J4,134,201,67,162,200.0,0.5,
Nouveaux acceptés,J5,,0,,283,0.0,,
Nouveaux acceptés,J6,,143,,270,0.53,,
