Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,100,-1.0,,
Existants,J2,23,28,5,121,27.0,0.22,
Nouveaux acceptés,J3,,115,,233,0.49,,
Nouveaux acceptés,J4,,69,,215,0.32,,
Nouveaux acceptés,J5,,0,,215,0.0,,
