Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,111,78,-33,66,77.0,-0.3,
Existants,J2,56,80,24,99,79.0,0.43,
Existants,J3,0,0,0,122,-1.0,,
Existants,J4,32,46,14,92,45.0,0.44,
Nouveaux acceptés,J5,,49,,190,0.26,,
Nouveaux acceptés,J6,,36,,163,0.22,,
