Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,124,-1.0,,
Nouveaux acceptés,J2,,29,,168,0.17,,
Nouveaux acceptés,J3,,59,,123,0.48,,
Nouveaux acceptés,J4,,95,,140,0.68,,
