Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,124,-1.0,,
Nouveaux acceptés,J2,,125,,156,0.8,,
Nouveaux acceptés,J3,,5,,149,0.03,,
Nouveaux acceptés,J4,,22,,166,0.13,,
