Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,146,-1.0,,
Nouveaux acceptés,J2,,0,,108,0.0,,
Nouveaux acceptés,J3,,54,,130,0.42,,
