Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,40,105,65,165,104.0,1.62,
Existants,J2,145,34,-111,107,33.0,-0.77,
Existants,J3,6,6,0,50,5.0,0.0,
Existants,J4,10,10,0,84,9.0,0.0,
Nouveaux acceptés,J5,,26,,137,0.19,,
Nouveaux acceptés,J6,,131,,185,0.71,,
Nouveaux acceptés,J7,,224,,243,0.92,,
Nouveaux acceptés,J8,,174,,228,0.76,,
