Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,1.0,141,141,0,0,0,0.0,0,350,186
Existants,J2,1.0,32,32,0,0,0,0.0,0,350,58
Nouveaux acceptés,J3,1.0,,235,,,54,54.0,,350,181
Nouveaux acceptés,J4,1.0,,193,,,0,0.0,,350,196
Nouveaux acceptés,J5,1.0,,350,,,102,102.0,,350,248
