Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,38,38,0,65,37.0,0.0,
Existants,J2,91,91,0,124,90.0,0.0,
Existants,J3,76,71,-5,170,70.0,-0.07,
Nouveaux acceptés,J4,,0,,317,0.0,,
Nouveaux acceptés,J5,,193,,303,0.64,,
Nouveaux acceptés,J6,,158,,275,0.57,,
Nouveaux acceptés,J7,,174,,316,0.55,,
Nouveaux acceptés,J8,,240,,305,0.79,,
Nouveaux acceptés,J9,,94,,254,0.37,,
Nouveaux acceptés,J10,,16,,257,0.06,,
