Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.95,119,146,27,64,91,86.29,27,306,55
Existants,J2,0.83,87,87,0,0,0,0.0,0,306,111
Nouveaux acceptés,J3,0.31,,232,,,44,13.65,,306,188
Nouveaux acceptés,J4,0.23,,140,,,5,1.16,,306,135
Nouveaux acceptés,J5,0.39,,306,,,113,43.73,,306,193
