Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,62,-1.0,,
Existants,J2,15,15,0,129,14.0,0.0,
Existants,J3,13,13,0,84,12.0,0.0,
Existants,J4,81,86,5,162,85.0,0.06,
Existants,J5,3,3,0,52,2.0,0.0,
Nouveaux acceptés,J6,,88,,319,0.28,,
Nouveaux acceptés,J7,,20,,341,0.06,,
