Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.91,141,141,0,64,64,58.48,0,141,77
Existants,J2,0.81,105,105,0,0,0,0.0,0,141,149
