Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,19,19,0,173,18.0,0.0,
Existants,J2,0,0,0,235,-1.0,,
Existants,J3,0,0,0,195,-1.0,,
Existants,J4,0,0,0,100,-1.0,,
Existants,J5,491,507,16,268,506.0,0.03,
Existants,J6,0,0,0,160,-1.0,,
Existants,J7,323,336,13,167,335.0,0.04,
Existants,J8,135,115,-20,241,114.0,-0.15,
Existants,J9,119,119,0,143,118.0,0.0,
Existants,J10,704,501,-203,105,500.0,-0.29,
Existants,J11,462,689,227,156,688.0,0.49,
Existants,J12,401,374,-27,275,373.0,-0.07,
Existants,J13,35,164,129,276,163.0,3.69,
Nouveaux acceptés,J14,,502,,397,1.26,,
Nouveaux acceptés,J15,,312,,384,0.81,,
