Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,10,0,-10,162,-1.0,-1.0,
Existants,J2,159,42,-117,105,41.0,-0.74,
Existants,J3,167,412,245,129,411.0,1.47,
Existants,J4,27,73,46,194,72.0,1.7,
Existants,J5,148,222,74,79,221.0,0.5,
Nouveaux acceptés,J6,,147,,299,0.49,,
Nouveaux acceptés,J7,,413,,165,2.5,,
Nouveaux acceptés,J8,,356,,157,2.27,,
Nouveaux acceptés,J9,,152,,233,0.65,,
