Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.9,80,80,0,0,0,0.0,0,255,117
Nouveaux acceptés,J2,0.07,,129,,,15,1.02,,255,114
Nouveaux acceptés,J3,0.16,,255,,,96,15.48,,255,159
Nouveaux acceptés,J4,0.3,,182,,,28,8.31,,255,154
