Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.89,105,105,0,0,0,0.0,0,259,110
Nouveaux acceptés,J2,0.22,,259,,,12,2.65,,259,247
Nouveaux acceptés,J3,0.1,,193,,,0,0.0,,259,219
