Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,1.0,90,90,0,0,0,0.0,0,176,128
Existants,J2,1.0,96,96,0,0,0,0.0,0,176,113
Nouveaux acceptés,J3,1.0,,176,,,0,0.0,,176,221
