Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,130,-1.0,,
Existants,J2,0,0,0,116,-1.0,,
Existants,J3,21,21,0,180,20.0,0.0,
Nouveaux acceptés,J4,,17,,229,0.07,,
Nouveaux acceptés,J5,,67,,230,0.29,,
Nouveaux acceptés,J6,,0,,207,0.0,,
Nouveaux acceptés,J7,,213,,249,0.86,,
Nouveaux acceptés,J8,,115,,240,0.48,,
