Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,1.0,155,155,0,11,11,11.0,0,345,144
Existants,J2,1.0,148,148,0,4,4,4.0,0,345,144
Nouveaux acceptés,J3,1.0,,300,,,11,11.0,,345,289
Nouveaux acceptés,J4,1.0,,294,,,0,0.0,,345,307
Nouveaux acceptés,J5,1.0,,345,,,59,59.0,,345,286
