Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,155,-1.0,,
Existants,J2,0,14,14,221,13.0,,
Existants,J3,0,0,0,115,-1.0,,
Existants,J4,422,524,102,228,523.0,0.24,
Existants,J5,0,0,0,203,-1.0,,
Existants,J6,353,261,-92,139,260.0,-0.26,
Existants,J7,0,0,0,99,-1.0,,
Existants,J8,164,469,305,196,468.0,1.86,
Existants,J9,155,230,75,234,229.0,0.48,
Existants,J10,453,757,304,98,756.0,0.67,
Existants,J11,240,108,-132,225,107.0,-0.55,
Nouveaux acceptés,J12,,271,,306,0.89,,
Nouveaux acceptés,J13,,461,,330,1.4,,
Nouveaux acceptés,J14,,383,,329,1.16,,
Nouveaux acceptés,J15,,387,,319,1.21,,
Nouveaux acceptés,J16,,612,,358,1.71,,
