Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,59,14,-45,126,13.0,-0.76,
Existants,J2,21,0,-21,51,-1.0,-1.0,
Existants,J3,0,0,0,98,-1.0,,
Existants,J4,22,94,72,93,93.0,3.27,
Nouveaux acceptés,J5,,0,,137,0.0,,
