Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,60,0,-60,122,-1.0,-1.0,
Existants,J2,13,102,89,110,101.0,6.85,
Nouveaux acceptés,J3,,128,,134,0.96,,
