Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,122,-1.0,,
Existants,J2,58,57,-1,110,56.0,-0.02,
Nouveaux acceptés,J3,,14,,233,0.06,,
