Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,37,37,0,127,36.0,0.0,
Existants,J2,57,57,0,168,56.0,0.0,
Existants,J3,177,177,0,100,176.0,0.0,
Existants,J4,10,10,0,96,9.0,0.0,
Nouveaux acceptés,J5,,0,,378,0.0,,
Nouveaux acceptés,J6,,0,,326,0.0,,
Nouveaux acceptés,J7,,18,,356,0.05,,
Nouveaux acceptés,J8,,94,,346,0.27,,
