Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,3,3,0,93,2.0,0.0,
Existants,J2,0,0,0,167,-1.0,,
Nouveaux acceptés,J3,,91,,234,0.39,,
Nouveaux acceptés,J4,,18,,179,0.1,,
Nouveaux acceptés,J5,,79,,264,0.3,,
