scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
different_costs_50_25,inst2,early_1_to_cmax_over_3,0.8,2,20,15,12,12/15,0.8,793,4418,121900,122693,2911.5711049590027
