scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
different_costs,inst2,between_1_and_cmax_3,0.2,2,20,12,4,4/12,0.33,628,3509,174825,175453,10.731739749899134
