Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,0,0,0,88,-1.0,,
Existants,J2,67,0,-67,90,-1.0,-1.0,
Existants,J3,0,13,13,140,12.0,,
Nouveaux acceptés,J4,,79,,211,0.37,,
Nouveaux acceptés,J5,,298,,144,2.07,,
Nouveaux acceptés,J6,,366,,145,2.52,,
Nouveaux acceptés,J7,,252,,158,1.59,,
Nouveaux acceptés,J8,,415,,158,2.63,,
Nouveaux acceptés,J9,,76,,173,0.44,,
