scenario,inst,variant,delta_ratio,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time
same_costs_dd_serre_N,inst1,late_cmax_over_2_to_before_cmax,0.2,2,10,7,3,3/7,0.43,393,290,14500,14893,2.2375647500157356
