Pool,job,cost,Cj_initial,Cj_final,Diff_Cj,Tj_initial,Tj_final,Tj_final_pondere,Diff_Tj,Cmax,dj
Existants,J1,0.97,257,101,-156,76,0,0.0,-76,334,181
Existants,J2,0.83,288,283,-5,185,180,150.26,-5,334,103
Existants,J3,0.97,334,256,-78,243,165,160.2,-78,334,91
Existants,J4,0.91,210,210,0,94,94,85.8,0,334,116
Nouveaux acceptés,J5,0.13,,329,,,81,10.69,,334,248
