Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,38,0,-38,65,-1.0,-1.0,
Existants,J2,112,66,-46,124,65.0,-0.41,
Existants,J3,0,83,83,170,82.0,,
Nouveaux acceptés,J4,,123,,124,0.99,,
Nouveaux acceptés,J5,,103,,93,1.11,,
