Pool,job,Tj_initial,Tj_final,Diff_Tj,dj,(Tj-dj)/dj,((Tj_final)-(Tj_initial))/(Tj_initial)
Existants,J1,7,7,0,130,6.0,0.0,
Existants,J2,0,0,0,116,-1.0,,
Existants,J3,10,10,0,180,9.0,0.0,
Nouveaux acceptés,J4,,188,,230,0.82,,
Nouveaux acceptés,J5,,131,,353,0.37,,
Nouveaux acceptés,J6,,118,,249,0.47,,
